0,1,2,3,4,5
0.9784049391746521,0.67,0.77,0.9739975929260254,0.87,0.92
0.9936667084693909,0.95,0.91,0.9941856861114502,0.9,0.94
0.9884636998176575,0.87,0.89,0.9883500337600708,0.97,0.93
0.9996339082717896,1.0,1.0,0.9997598528862,1.0,1.0
0.959865391254425,0.9,0.88,0.9989230036735535,0.88,0.93
0.99169921875,1.0,1.0,0.9944573640823364,0.98,0.99
0.9952741861343384,0.99,1.0,0.9983541965484619,0.97,0.97
0.9976274371147156,0.92,0.87,0.6813886761665344,0.63,0.6
0.20464104413986206,0.46,0.77,0.470325231552124,0.55,0.55
0.99169921875,1.0,1.0,0.9944573640823364,0.98,0.99
