0,1,2,3,4,5,6,7
0.01640680991113186,0.21,0.16,0.0982337546884009,0.015887867659330368,0.39,0.21,0.10476528787781253
0.00019624737615231425,0.03,0.05,0.013241596129678785,0.0011606053449213505,0.08,0.07,0.010933384391707235
0.0001369514357065782,0.0,0.01,0.00655891438011593,0.0005203994223847985,0.03,0.06,0.01968364080359322
0.001474493881687522,0.03,0.01,0.007902757057032616,0.005306765902787447,0.05,0.13,0.04998232740096683
0.925836980342865,0.63,0.47,0.6773609915852048,0.39214783906936646,0.56,0.51,0.48324425043367736
0.041007764637470245,0.24,0.16,0.10516867066720618,0.07171221822500229,0.14,0.14,0.12172903274959115
0.002528079552575946,0.06,0.06,0.10453580799621687,0.002507782308384776,0.06,0.17,0.04949984039602829
0.0017777981702238321,0.07,0.05,0.020732153816807687,0.006733530666679144,0.22,0.12,0.015174848389597475
0.01588531956076622,0.1,0.08,0.13147210646040872,0.008703062310814857,0.21,0.17,0.1135260248768329
0.0009761591791175306,0.07,0.05,0.021556535073908062,0.004299933090806007,0.04,0.04,0.015988004488088608
0.046103671193122864,0.3,0.28,0.6090530410558014,0.19282232224941254,0.33,0.21,0.2861755483725991
0.012225061655044556,0.09,0.05,0.026702102909150635,0.017178360372781754,0.21,0.17,0.01547330448531786
0.01103815995156765,0.16,0.03,0.06018549941572123,0.19238246977329254,0.21,0.17,0.12079690112446917
0.0001780263555701822,0.0,0.0,0.013992627191739222,0.00015945269842632115,0.01,0.0,0.004718320146075488
0.011718716472387314,0.19,0.14,0.01539203445017507,0.023802107200026512,0.29,0.23,0.04244294198817026
0.38351330161094666,0.4,0.24,0.23869596006072183,0.5653415322303772,0.47,0.45,0.6345064489095165
0.01359475962817669,0.2,0.18,0.044194887781987324,0.01312695350497961,0.1,0.11,0.028088757752654746
0.0012262844247743487,0.04,0.01,0.009943658347864776,0.0004110389272682369,0.11,0.03,0.00928393224731851
0.018962835893034935,0.11,0.08,0.12061185801308681,0.01665782928466797,0.14,0.19,0.09525190009640952
