0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.3366714047384624,0.0621156928941199,0.0,0.0579710144927536,0.3478260869565217,0.248447204968944,0.3478260869565217,0.2028985507246377,0.1249434133091896,0.0122227252150294,0.0073939942658819,0.1249434133091896,0.0,0.0,0.0,0.1521739130434782,0.0,0.0,0.0888888888888888,0.1555555555555555,0.0444444444444444,0.2217257077833131,0.0656855598716822,0.0076152755246367,0.0468701819303114,0.1367046972967417,0.0103079159508391,0.0,0.091418621102465,0.0138760407030527,0.0481036077705828,0.0,0.0344010175763182,0.0416281221091581
0.1231612124557916,0.1363390642929305,0.042441095451589,0.1066666666666666,0.16,0.4114285714285713,0.32,0.2666666666666666,0.2130177514792899,0.0133136094674556,0.0241617357001972,0.2041420118343195,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0833333333333333,0.0686725064339406,0.1830961718513054,0.0289238255527285,0.0,0.0,0.0,0.0461538461538461,0.2280542986425339,0.0,0.0,0.0,0.0,0.2076923076923077
0.6235632093371526,0.0,0.0,0.0620155038759689,0.0930232558139534,0.1860465116279069,0.3488372093023256,0.2170542635658914,0.1332644628099173,0.0046487603305785,0.0126549586776859,0.1270661157024793,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.1428571428571428,0.0945848723266605,0.1260921505370942,0.0120671026726785,0.040169133192389,0.1041421971654529,0.0117789187556629,0.0105708245243128,0.1566969282427558,0.047568710359408,0.0412262156448203,0.0,0.0,0.0
0.6073184649895457,0.0,0.0,0.0620155038759689,0.0930232558139534,0.2126245847176079,0.3488372093023256,0.2170542635658914,0.1363636363636363,0.0046487603305785,0.0126549586776859,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.1428571428571428,0.1401277094919398,0.1245372105499337,0.0122553553824983,0.0937279774489076,0.1041421971654529,0.0117789187556629,0.0158562367864693,0.1566969282427558,0.095137420718816,0.0,0.0,0.0,0.0
0.1257030721575952,0.0695764473854338,0.0,0.0761904761904761,0.1142857142857142,0.1632653061224489,0.4,0.2666666666666666,0.1666666666666666,0.0138888888888888,0.0189043209876543,0.1574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162929903060108,0.0644900604494301,0.0201058201058201,0.0111699000587889,0.0,0.0,0.196078431372549,0.0476190476190476,0.0412698412698412,0.0,0.0,0.0
0.0843061835760166,0.0,0.0,0.1904761904761904,0.2857142857142857,0.2448979591836734,0.4285714285714285,0.1904761904761904,0.4,0.04,0.0725925925925925,0.4,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358126818697403,0.0,0.0,0.1206349206349206,0.0,0.0,0.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.5555555555555556,0.0,0.54,0.0,0.2449999999999999,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176603522653487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1183808345158247,0.0,0.0,0.3703703703703703,0.1111111111111111,0.4761904761904761,0.3611111111111111,0.2592592592592592,0.1577794010226443,0.0065741417092768,0.0119308497686876,0.1533966398831263,0.0,0.0,0.0,0.1944444444444444,0.0,0.0,0.1142857142857142,0.1999999999999999,0.0,0.0,0.2748973461002371,0.0408953190008843,0.0,0.0,0.0,0.0,0.2225755166931637,0.0,0.039039039039039,0.0,0.0,0.0
0.2147666973903841,0.0594365100416624,0.0,0.3478260869565217,0.3478260869565217,0.1987577639751552,0.3478260869565217,0.1739130434782608,0.25,0.015625,0.0850694444444444,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.2962481802340996,0.0552763543392623,0.0,0.0,0.0,0.0,0.0,0.0543478260869565,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2424242424242424,0.0,0.0,0.5454545454545454,0.0,0.5,0.0,0.2835648148148148,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094255223538483,0.0905494477386578,0.0483671583394342,0.0,0.0,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0
0.1189109437311029,0.0,0.0819529235300727,0.0761904761904761,0.1142857142857142,0.4571428571428571,0.2571428571428571,0.419047619047619,0.162037037037037,0.0208333333333333,0.0063014403292181,0.1574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.1176470588235294,0.0505335528533417,0.1347336883122638,0.0133677053266822,0.1206349206349206,0.1452087007642563,0.0,0.0079365079365079,0.1568627450980391,0.0238095238095238,0.0,0.0138888888888888,0.0,0.0
0.1266096538199846,0.0,0.0,0.3333333333333333,0.25,0.4285714285714285,0.34375,0.375,0.1763085399449036,0.0082644628099173,0.014998469543924,0.1542699724517906,0.0,0.0,0.0,0.0,0.0,0.0,0.2580645161290322,0.0,0.0,0.0,0.2744310989831906,0.0400663464231092,0.0,0.0133277216610549,0.0,0.0,0.2573529411764705,0.0284090909090909,0.0492424242424242,0.0,0.0,0.0
0.0,0.0,0.0,0.3809523809523809,0.0,0.3265306122448979,0.4285714285714285,0.1904761904761904,0.3466666666666667,0.1999999999999999,0.1451851851851851,0.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3121260100265916,0.0832775824703788,0.0,0.0,0.1061224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1261776872815448,0.0,0.0,0.4166666666666666,0.125,0.2857142857142857,0.34375,0.125,0.1707988980716253,0.0082644628099173,0.014998469543924,0.1267217630853994,0.0,0.0,0.0,0.0,0.0,0.0,0.1290322580645161,0.0,0.0,0.0,0.2391914002056111,0.0467077957976891,0.0,0.0,0.0422077922077922,0.0,0.0,0.3125,0.0492424242424242,0.0,0.0,0.0
0.3053322066205687,0.0563336277159046,0.0,0.1777777777777777,0.5333333333333333,0.1142857142857142,0.5,0.0444444444444444,0.1873048907388137,0.0093652445369406,0.0169961845300034,0.1873048907388137,0.0,0.0,0.0,0.0,0.0,0.0,0.2758620689655172,0.0,0.0,0.1540611554503146,0.1369204322503074,0.0197983483363,0.0272401433691756,0.0302668259657507,0.0239631336405529,0.0967741935483871,0.159392789373814,0.1612903225806451,0.1397849462365591,0.0,0.0799731182795698,0.0967741935483871
0.086018493378202,0.0,0.0,0.4705882352941176,0.2352941176470588,0.2016806722689075,0.2941176470588235,0.3137254901960784,0.2962962962962963,0.1944444444444444,0.0504115226337448,0.3148148148148147,0.0,0.0,0.2745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.2025732853184401,0.240046854182403,0.0936118071666458,0.0,0.0,0.0,0.0326797385620915,0.0,0.0,0.0849673202614379,0.0,0.0,0.0
0.0805925581065524,0.0,0.0277720264609743,0.3809523809523809,0.5714285714285714,0.0,0.4285714285714285,0.1904761904761904,0.65625,0.140625,0.2552083333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336269912696621,0.1038169178222776,0.0466572888989227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
